"fonte"	"formulario"	"numero_label"	"variavel"	"idV"	"resposta"	"tipo_questao"	"descricao"	"obsV"	"numero_pagina"	"limite_caracteres"	"palavras_chave"	"respostas_ilimitadas"	"texto_orientacao"
"1637"	"3.4.2"	"2.8.1"	"v9125_5"	"Para quais grupos sociais há preços diferenciados nas refeições servidas no restaurante popular?"	"Pessoas em Situação de Rua"	"Checkbox"	"Indicar se há preços diferenciados nas refeições servidas no Restaurante Popular.  ### Identifique para quais grupos sociais o Restaurante Popular garante preços diferenciados:  idosos; famílias inscritas no CadÚnico; famílias beneficiárias do Programa Bolsa Família; pessoas em situação de rua; pessoas desempregadas; servidores públicos; indígenas, quilombolas e outros representantes de povos e comunidades tradicionais; ou outros grupos sociais. ###  ### - Cadastro Único para Programas Sociais do Governo Federal (CadÚnico): ### É um  sistema informatizado que consolida os dados coletados de famílias beneficiárias de programas sociais do Governo Federal. Caracteriza-se por ser um "instrumento que identifica e caracteriza as famílias de baixa renda, entendidas como aquelas que têm: renda mensal de até meio salário mínimo por pessoa; ou renda mensal total de até três salários mínimos. Permite conhecer a realidade socioeconômica dessas famílias, trazendo informações de todo o núcleo familiar, das características do domicílio, das formas de acesso a serviços públicos essenciais e, também, dados de cada um dos componentes da família. (...) Famílias com renda superior a meio salário mínimo também podem ser cadastradas, desde que sua inserção esteja vinculada à inclusão e/ou permanência em programas sociais implementados pelo poder público nas três esferas do Governo" (1). ###  ### - Programa Bolsa Família: ### "É um programa de transferência direta de renda que beneficia famílias em situação de pobreza e de extrema pobreza em todo o país". "Tem como foco de atuação os  milhões de brasileiros com renda familiar per capita inferior a R$ 70 mensais e está baseado na garantia de renda, inclusão produtiva e no acesso aos serviços públicos". "Possui três eixos principais: a) a transferência de renda promove o alívio imediato da pobreza; b) as condicionalidades reforçam o acesso a direitos sociais básicos nas áreas de educação, saúde e assistência social; e c) as ações e programas complementares objetivam o desenvolvimento das famílias, de modo que os beneficiários consigam superar a situação de vulnerabilidade". "A seleção das famílias para o Bolsa Família é feita com base nas informações registradas pelo município no Cadastro Único para Programas Sociais do Governo Federal" (2). ###   ### - Quilombolas - Remanescentes de Quilombos: ### Comunidades regionais constituídas por descendentes de refugiados do regime escravocrata do Brasil colônia (3).  ###  ### - Povos e Comunidades Tradicionais ### Grupos culturalmente diferenciados e que se reconhecem como tais, que possuem formas próprias de organização social, que ocupam e usam territórios e recursos naturais como condição para sua reprodução cultural, social, religiosa, ancestral e econômica, utilizando conhecimentos, inovações e práticas gerados e transmitidos pela tradição. No Brasil, dentre os "povos" destacam-se os indígenas, os quilombolas, os caboclos, os pomeranos (povo de origem eslava ocidental das  tribos dos Wendes) dentre outros. Dentre as comunidades tradicionais do Brasil, destacam-se faxinalenses, povos de cultura cigana, povos indígenas, quilombolas, catadoras de mangaba, quebradeiras de coco-de-babaçu, povos de terreiro ou de matriz africana, comunidades tradicionais pantaneiras, pescadores, caiçaras, extrativistas, pomeranos, retireiros do Araguaia e comunidades de fundo de pasto (3). ###  ###  ### Referências Bibliográficas ### (1) - Ministério do Desenvolvimento Social e Combate à Fome - MDS. Bolsa Família. Cadastro Único. Disponível em: http://www.mds.gov.br/bolsafamilia/cadastrounico ### (2) - Ministério do Desenvolvimento Social e Combate à Fome - MDS. Bolsa Família. Disponível em: http://www.mds.gov.br/bolsafamilia ### (3) - Ministério da Saúde. Comunidades Tradicionais e Quilombolas. Disponível em: http://www.saude.rs.gov.br/upload/1337786300_Comunidades%20Tradicionais-%20Quilombolas-%20por%20Regi%c3%b5es.pdf"	"Se resposta 9, abrir variável 9126"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.8.1"	"v9125_6"	"Para quais grupos sociais há preços diferenciados nas refeições servidas no restaurante popular?"	"Pessoas Desempregadas"	"Checkbox"	"Indicar se há preços diferenciados nas refeições servidas no Restaurante Popular.  ### Identifique para quais grupos sociais o Restaurante Popular garante preços diferenciados:  idosos; famílias inscritas no CadÚnico; famílias beneficiárias do Programa Bolsa Família; pessoas em situação de rua; pessoas desempregadas; servidores públicos; indígenas, quilombolas e outros representantes de povos e comunidades tradicionais; ou outros grupos sociais. ###  ### - Cadastro Único para Programas Sociais do Governo Federal (CadÚnico): ### É um  sistema informatizado que consolida os dados coletados de famílias beneficiárias de programas sociais do Governo Federal. Caracteriza-se por ser um "instrumento que identifica e caracteriza as famílias de baixa renda, entendidas como aquelas que têm: renda mensal de até meio salário mínimo por pessoa; ou renda mensal total de até três salários mínimos. Permite conhecer a realidade socioeconômica dessas famílias, trazendo informações de todo o núcleo familiar, das características do domicílio, das formas de acesso a serviços públicos essenciais e, também, dados de cada um dos componentes da família. (...) Famílias com renda superior a meio salário mínimo também podem ser cadastradas, desde que sua inserção esteja vinculada à inclusão e/ou permanência em programas sociais implementados pelo poder público nas três esferas do Governo" (1). ###  ### - Programa Bolsa Família: ### "É um programa de transferência direta de renda que beneficia famílias em situação de pobreza e de extrema pobreza em todo o país". "Tem como foco de atuação os  milhões de brasileiros com renda familiar per capita inferior a R$ 70 mensais e está baseado na garantia de renda, inclusão produtiva e no acesso aos serviços públicos". "Possui três eixos principais: a) a transferência de renda promove o alívio imediato da pobreza; b) as condicionalidades reforçam o acesso a direitos sociais básicos nas áreas de educação, saúde e assistência social; e c) as ações e programas complementares objetivam o desenvolvimento das famílias, de modo que os beneficiários consigam superar a situação de vulnerabilidade". "A seleção das famílias para o Bolsa Família é feita com base nas informações registradas pelo município no Cadastro Único para Programas Sociais do Governo Federal" (2). ###   ### - Quilombolas - Remanescentes de Quilombos: ### Comunidades regionais constituídas por descendentes de refugiados do regime escravocrata do Brasil colônia (3).  ###  ### - Povos e Comunidades Tradicionais ### Grupos culturalmente diferenciados e que se reconhecem como tais, que possuem formas próprias de organização social, que ocupam e usam territórios e recursos naturais como condição para sua reprodução cultural, social, religiosa, ancestral e econômica, utilizando conhecimentos, inovações e práticas gerados e transmitidos pela tradição. No Brasil, dentre os "povos" destacam-se os indígenas, os quilombolas, os caboclos, os pomeranos (povo de origem eslava ocidental das  tribos dos Wendes) dentre outros. Dentre as comunidades tradicionais do Brasil, destacam-se faxinalenses, povos de cultura cigana, povos indígenas, quilombolas, catadoras de mangaba, quebradeiras de coco-de-babaçu, povos de terreiro ou de matriz africana, comunidades tradicionais pantaneiras, pescadores, caiçaras, extrativistas, pomeranos, retireiros do Araguaia e comunidades de fundo de pasto (3). ###  ###  ### Referências Bibliográficas ### (1) - Ministério do Desenvolvimento Social e Combate à Fome - MDS. Bolsa Família. Cadastro Único. Disponível em: http://www.mds.gov.br/bolsafamilia/cadastrounico ### (2) - Ministério do Desenvolvimento Social e Combate à Fome - MDS. Bolsa Família. Disponível em: http://www.mds.gov.br/bolsafamilia ### (3) - Ministério da Saúde. Comunidades Tradicionais e Quilombolas. Disponível em: http://www.saude.rs.gov.br/upload/1337786300_Comunidades%20Tradicionais-%20Quilombolas-%20por%20Regi%c3%b5es.pdf"	"Se resposta 9, abrir variável 9126"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.8.1"	"v9125_7"	"Para quais grupos sociais há preços diferenciados nas refeições servidas no restaurante popular?"	"Servidores Públicos"	"Checkbox"	"Indicar se há preços diferenciados nas refeições servidas no Restaurante Popular.  ### Identifique para quais grupos sociais o Restaurante Popular garante preços diferenciados:  idosos; famílias inscritas no CadÚnico; famílias beneficiárias do Programa Bolsa Família; pessoas em situação de rua; pessoas desempregadas; servidores públicos; indígenas, quilombolas e outros representantes de povos e comunidades tradicionais; ou outros grupos sociais. ###  ### - Cadastro Único para Programas Sociais do Governo Federal (CadÚnico): ### É um  sistema informatizado que consolida os dados coletados de famílias beneficiárias de programas sociais do Governo Federal. Caracteriza-se por ser um "instrumento que identifica e caracteriza as famílias de baixa renda, entendidas como aquelas que têm: renda mensal de até meio salário mínimo por pessoa; ou renda mensal total de até três salários mínimos. Permite conhecer a realidade socioeconômica dessas famílias, trazendo informações de todo o núcleo familiar, das características do domicílio, das formas de acesso a serviços públicos essenciais e, também, dados de cada um dos componentes da família. (...) Famílias com renda superior a meio salário mínimo também podem ser cadastradas, desde que sua inserção esteja vinculada à inclusão e/ou permanência em programas sociais implementados pelo poder público nas três esferas do Governo" (1). ###  ### - Programa Bolsa Família: ### "É um programa de transferência direta de renda que beneficia famílias em situação de pobreza e de extrema pobreza em todo o país". "Tem como foco de atuação os  milhões de brasileiros com renda familiar per capita inferior a R$ 70 mensais e está baseado na garantia de renda, inclusão produtiva e no acesso aos serviços públicos". "Possui três eixos principais: a) a transferência de renda promove o alívio imediato da pobreza; b) as condicionalidades reforçam o acesso a direitos sociais básicos nas áreas de educação, saúde e assistência social; e c) as ações e programas complementares objetivam o desenvolvimento das famílias, de modo que os beneficiários consigam superar a situação de vulnerabilidade". "A seleção das famílias para o Bolsa Família é feita com base nas informações registradas pelo município no Cadastro Único para Programas Sociais do Governo Federal" (2). ###   ### - Quilombolas - Remanescentes de Quilombos: ### Comunidades regionais constituídas por descendentes de refugiados do regime escravocrata do Brasil colônia (3).  ###  ### - Povos e Comunidades Tradicionais ### Grupos culturalmente diferenciados e que se reconhecem como tais, que possuem formas próprias de organização social, que ocupam e usam territórios e recursos naturais como condição para sua reprodução cultural, social, religiosa, ancestral e econômica, utilizando conhecimentos, inovações e práticas gerados e transmitidos pela tradição. No Brasil, dentre os "povos" destacam-se os indígenas, os quilombolas, os caboclos, os pomeranos (povo de origem eslava ocidental das  tribos dos Wendes) dentre outros. Dentre as comunidades tradicionais do Brasil, destacam-se faxinalenses, povos de cultura cigana, povos indígenas, quilombolas, catadoras de mangaba, quebradeiras de coco-de-babaçu, povos de terreiro ou de matriz africana, comunidades tradicionais pantaneiras, pescadores, caiçaras, extrativistas, pomeranos, retireiros do Araguaia e comunidades de fundo de pasto (3). ###  ###  ### Referências Bibliográficas ### (1) - Ministério do Desenvolvimento Social e Combate à Fome - MDS. Bolsa Família. Cadastro Único. Disponível em: http://www.mds.gov.br/bolsafamilia/cadastrounico ### (2) - Ministério do Desenvolvimento Social e Combate à Fome - MDS. Bolsa Família. Disponível em: http://www.mds.gov.br/bolsafamilia ### (3) - Ministério da Saúde. Comunidades Tradicionais e Quilombolas. Disponível em: http://www.saude.rs.gov.br/upload/1337786300_Comunidades%20Tradicionais-%20Quilombolas-%20por%20Regi%c3%b5es.pdf"	"Se resposta 9, abrir variável 9126"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.8.1"	"v9125_8"	"Para quais grupos sociais há preços diferenciados nas refeições servidas no restaurante popular?"	"Indígenas, quilombolas e outros representantes de povos e comunidades tradicionais"	"Checkbox"	"Indicar se há preços diferenciados nas refeições servidas no Restaurante Popular.  ### Identifique para quais grupos sociais o Restaurante Popular garante preços diferenciados:  idosos; famílias inscritas no CadÚnico; famílias beneficiárias do Programa Bolsa Família; pessoas em situação de rua; pessoas desempregadas; servidores públicos; indígenas, quilombolas e outros representantes de povos e comunidades tradicionais; ou outros grupos sociais. ###  ### - Cadastro Único para Programas Sociais do Governo Federal (CadÚnico): ### É um  sistema informatizado que consolida os dados coletados de famílias beneficiárias de programas sociais do Governo Federal. Caracteriza-se por ser um "instrumento que identifica e caracteriza as famílias de baixa renda, entendidas como aquelas que têm: renda mensal de até meio salário mínimo por pessoa; ou renda mensal total de até três salários mínimos. Permite conhecer a realidade socioeconômica dessas famílias, trazendo informações de todo o núcleo familiar, das características do domicílio, das formas de acesso a serviços públicos essenciais e, também, dados de cada um dos componentes da família. (...) Famílias com renda superior a meio salário mínimo também podem ser cadastradas, desde que sua inserção esteja vinculada à inclusão e/ou permanência em programas sociais implementados pelo poder público nas três esferas do Governo" (1). ###  ### - Programa Bolsa Família: ### "É um programa de transferência direta de renda que beneficia famílias em situação de pobreza e de extrema pobreza em todo o país". "Tem como foco de atuação os  milhões de brasileiros com renda familiar per capita inferior a R$ 70 mensais e está baseado na garantia de renda, inclusão produtiva e no acesso aos serviços públicos". "Possui três eixos principais: a) a transferência de renda promove o alívio imediato da pobreza; b) as condicionalidades reforçam o acesso a direitos sociais básicos nas áreas de educação, saúde e assistência social; e c) as ações e programas complementares objetivam o desenvolvimento das famílias, de modo que os beneficiários consigam superar a situação de vulnerabilidade". "A seleção das famílias para o Bolsa Família é feita com base nas informações registradas pelo município no Cadastro Único para Programas Sociais do Governo Federal" (2). ###   ### - Quilombolas - Remanescentes de Quilombos: ### Comunidades regionais constituídas por descendentes de refugiados do regime escravocrata do Brasil colônia (3).  ###  ### - Povos e Comunidades Tradicionais ### Grupos culturalmente diferenciados e que se reconhecem como tais, que possuem formas próprias de organização social, que ocupam e usam territórios e recursos naturais como condição para sua reprodução cultural, social, religiosa, ancestral e econômica, utilizando conhecimentos, inovações e práticas gerados e transmitidos pela tradição. No Brasil, dentre os "povos" destacam-se os indígenas, os quilombolas, os caboclos, os pomeranos (povo de origem eslava ocidental das  tribos dos Wendes) dentre outros. Dentre as comunidades tradicionais do Brasil, destacam-se faxinalenses, povos de cultura cigana, povos indígenas, quilombolas, catadoras de mangaba, quebradeiras de coco-de-babaçu, povos de terreiro ou de matriz africana, comunidades tradicionais pantaneiras, pescadores, caiçaras, extrativistas, pomeranos, retireiros do Araguaia e comunidades de fundo de pasto (3). ###  ###  ### Referências Bibliográficas ### (1) - Ministério do Desenvolvimento Social e Combate à Fome - MDS. Bolsa Família. Cadastro Único. Disponível em: http://www.mds.gov.br/bolsafamilia/cadastrounico ### (2) - Ministério do Desenvolvimento Social e Combate à Fome - MDS. Bolsa Família. Disponível em: http://www.mds.gov.br/bolsafamilia ### (3) - Ministério da Saúde. Comunidades Tradicionais e Quilombolas. Disponível em: http://www.saude.rs.gov.br/upload/1337786300_Comunidades%20Tradicionais-%20Quilombolas-%20por%20Regi%c3%b5es.pdf"	"Se resposta 9, abrir variável 9126"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.8.1"	"v9125_98"	"Para quais grupos sociais há preços diferenciados nas refeições servidas no restaurante popular?"	"Outros Grupos Sociais"	"Checkbox"	"Indicar se há preços diferenciados nas refeições servidas no Restaurante Popular.  ### Identifique para quais grupos sociais o Restaurante Popular garante preços diferenciados:  idosos; famílias inscritas no CadÚnico; famílias beneficiárias do Programa Bolsa Família; pessoas em situação de rua; pessoas desempregadas; servidores públicos; indígenas, quilombolas e outros representantes de povos e comunidades tradicionais; ou outros grupos sociais. ###  ### - Cadastro Único para Programas Sociais do Governo Federal (CadÚnico): ### É um  sistema informatizado que consolida os dados coletados de famílias beneficiárias de programas sociais do Governo Federal. Caracteriza-se por ser um "instrumento que identifica e caracteriza as famílias de baixa renda, entendidas como aquelas que têm: renda mensal de até meio salário mínimo por pessoa; ou renda mensal total de até três salários mínimos. Permite conhecer a realidade socioeconômica dessas famílias, trazendo informações de todo o núcleo familiar, das características do domicílio, das formas de acesso a serviços públicos essenciais e, também, dados de cada um dos componentes da família. (...) Famílias com renda superior a meio salário mínimo também podem ser cadastradas, desde que sua inserção esteja vinculada à inclusão e/ou permanência em programas sociais implementados pelo poder público nas três esferas do Governo" (1). ###  ### - Programa Bolsa Família: ### "É um programa de transferência direta de renda que beneficia famílias em situação de pobreza e de extrema pobreza em todo o país". "Tem como foco de atuação os  milhões de brasileiros com renda familiar per capita inferior a R$ 70 mensais e está baseado na garantia de renda, inclusão produtiva e no acesso aos serviços públicos". "Possui três eixos principais: a) a transferência de renda promove o alívio imediato da pobreza; b) as condicionalidades reforçam o acesso a direitos sociais básicos nas áreas de educação, saúde e assistência social; e c) as ações e programas complementares objetivam o desenvolvimento das famílias, de modo que os beneficiários consigam superar a situação de vulnerabilidade". "A seleção das famílias para o Bolsa Família é feita com base nas informações registradas pelo município no Cadastro Único para Programas Sociais do Governo Federal" (2). ###   ### - Quilombolas - Remanescentes de Quilombos: ### Comunidades regionais constituídas por descendentes de refugiados do regime escravocrata do Brasil colônia (3).  ###  ### - Povos e Comunidades Tradicionais ### Grupos culturalmente diferenciados e que se reconhecem como tais, que possuem formas próprias de organização social, que ocupam e usam territórios e recursos naturais como condição para sua reprodução cultural, social, religiosa, ancestral e econômica, utilizando conhecimentos, inovações e práticas gerados e transmitidos pela tradição. No Brasil, dentre os "povos" destacam-se os indígenas, os quilombolas, os caboclos, os pomeranos (povo de origem eslava ocidental das  tribos dos Wendes) dentre outros. Dentre as comunidades tradicionais do Brasil, destacam-se faxinalenses, povos de cultura cigana, povos indígenas, quilombolas, catadoras de mangaba, quebradeiras de coco-de-babaçu, povos de terreiro ou de matriz africana, comunidades tradicionais pantaneiras, pescadores, caiçaras, extrativistas, pomeranos, retireiros do Araguaia e comunidades de fundo de pasto (3). ###  ###  ### Referências Bibliográficas ### (1) - Ministério do Desenvolvimento Social e Combate à Fome - MDS. Bolsa Família. Cadastro Único. Disponível em: http://www.mds.gov.br/bolsafamilia/cadastrounico ### (2) - Ministério do Desenvolvimento Social e Combate à Fome - MDS. Bolsa Família. Disponível em: http://www.mds.gov.br/bolsafamilia ### (3) - Ministério da Saúde. Comunidades Tradicionais e Quilombolas. Disponível em: http://www.saude.rs.gov.br/upload/1337786300_Comunidades%20Tradicionais-%20Quilombolas-%20por%20Regi%c3%b5es.pdf"	"Se resposta 9, abrir variável 9126"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.8.1.1"	"v9126"	"Para quais outros grupos sociais há preços diferenciados nas refeições servidas no Restaurante Popular?"	"Textarea "	"Textarea "	"Caso as opções da questão anterior não tenham contemplado, descreva quais são os outros grupos sociais para os quais são garantidos preços diferenciados ne refeições do Restaurante Popular."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.9"	"v9127"	"O Restaurante Popular recebe alimentos do Programa Alimenta Brasil?"	"Sim ou Não ou Não sabe"	"Radio"	"Informe se o Restaurante Popular recebe ou não alimentos do Programa de Aquisição de Alimentos. ###  ### - PAA - Programa de Aquisição de Alimentos: ### Aquisição de alimentos da agricultura familiar "com isenção de licitação, a preços compatíveis aos praticados nos mercados regionais. Os produtos são destinados a ações de alimentação empreendidas por entidades da rede socioassistencial; Equipamentos Públicos de Alimentação e Nutrição como Restaurantes Populares, Cozinhas Comunitárias e Bancos de Alimentos e para famílias em situação de vulnerabilidade social. Esses alimentos também contribuem para a formação de cestas de alimentos distribuídas a grupos populacionais específicos (1). ###  ### - Chamada Pública de Compras Institucionais: ### "É um processo para formalização de dispensa de licitação, prevista nos artigos 14, §1º, da Lei nº 11.947/2009 e 18, §1º, da Resolução nº 38, com procedimentos específicos, estabelecendo prioridades para contratar em razão das características do fornecedor" (2), observando preços compatíveis com o mercado local e os princípios de legalidade, impessoalidade, moralidade, publicidade e eficiência inscritos no art. 37 da Constituição Federal (3,4).  ###  ### - Compra Direta: ### "A modalidade Compra Direta da Agricultura Familiar permite a compra de produtos específicos definidos pelo Grupo Gestor do PAA para formação de estoques públicos, destinados a ações de abastecimento social ou venda. Dessa forma, cumpre um importante papel na regulação de preços de alimentos, na movimentação de safras e estoques e na promoção da segurança alimentar e nutricional. Os produtos adquiridos pela Compra Direta têm sido utilizados especialmente para compor as cestas de alimentos distribuídas a grupos populacionais específicos" (5). ###  ### - Compra com Doação Simultânea (via adesão do estado ou do município ou via Conab): ### "A Modalidade Compra com Doação Simultânea promove a articulação entre a produção da agricultura familiar e as demandas locais de suplementação alimentar, além do desenvolvimento da economia local. Os produtos adquiridos dos agricultores familiares são doados às entidades da rede socioassistencial, aos equipamentos públicos de segurança alimentar e nutricional (Restaurantes Populares, Cozinhas Comunitárias e Bancos de Alimentos) e, em condições especificas definidas pelo Grupo Gestor do PAA, à rede pública e filantrópica de ensino" (6). ###  ###  ### Referências Bibliográficas ### (1)- Ministério do Desenvolvimento Social e Combate à Fome - MDS. Programa de Aquisição de Alimentos. 2014. Disponível em:http://www.mds.gov.br/segurancaalimentar/decom/paa  ### (2)- Presidência da República. Lei 11.947/2009 x Lei 8.666/1993. Disponível em: ### http://presrepublica.jusbrasil.com.br/legislacao/711767/lei-11947-09#art-18 ### (3)- Presidência da República. Lei 11947/09. Disponível em: http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l11947.htm  ### (4)- Palácio do Planalto. Constituição Federal. Disponível em:  ### http://www.planalto.gov.br/ccivil_03/Constituicao/Constituicao.htm(5)- Jusbrasil. Licitação. Disponível em: http://www.jusbrasil.com.br/busca?q=licita%C3%A7%C3%A3o ### (5)- Secretaria Nacional de Segurança Alimentar e Nutricional - SESAN. Programa de Aquisição de Alimentos - PAA. Compra Direta. Disponível em: http://www.mds.gov.br/segurancaalimentar/aquisicao-e-comercializacao-da-agricultura-familiar/entenda-o-paa/modalidades-1/compra-direta ### (6) - SESAN/PAA/ Compra com Doação Simultânea: http://www.mds.gov.br/segurancaalimentar/aquisicao-e-comercializacao-da-agricultura-familiar/entenda-o-paa/modalidades-1/resolveuid/9e361ef4e944402c9bf43480d509ecbd"	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.10"	"v14388_1"	"Qual o motivo da paralisação dos serviços do restaurante popular?"	"Para realização de obras e reformas"	"Checkbox"	""	"Se a resposta  for “Por outro motivo”, abrir 2.10.1"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.10"	"v14388_5"	"Qual o motivo da paralisação dos serviços do restaurante popular?"	"Foi embargado pela vigilância sanitária"	"Checkbox"	""	"Se a resposta  for “Por outro motivo”, abrir 2.10.1"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.10"	"v14388_10"	"Qual o motivo da paralisação dos serviços do restaurante popular?"	"Foi embargado por órgão de urbanismo/arquitetura da prefeitura/gestão local"	"Checkbox"	""	"Se a resposta  for “Por outro motivo”, abrir 2.10.1"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.10"	"v14388_15"	"Qual o motivo da paralisação dos serviços do restaurante popular?"	"Por falta de capacidade técnica para operar"	"Checkbox"	""	"Se a resposta  for “Por outro motivo”, abrir 2.10.1"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.10"	"v14388_20"	"Qual o motivo da paralisação dos serviços do restaurante popular?"	"Foi embargado por motivos judiciais"	"Checkbox"	""	"Se a resposta  for “Por outro motivo”, abrir 2.10.1"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.10"	"v14388_25"	"Qual o motivo da paralisação dos serviços do restaurante popular?"	"Por falta de utilidade"	"Checkbox"	""	"Se a resposta  for “Por outro motivo”, abrir 2.10.1"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.10"	"v14388_30"	"Qual o motivo da paralisação dos serviços do restaurante popular?"	"Por falta de recursos para o custeio e manutenção"	"Checkbox"	""	"Se a resposta  for “Por outro motivo”, abrir 2.10.1"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.10"	"v14388_35"	"Qual o motivo da paralisação dos serviços do restaurante popular?"	"Por opção da Gestão Municipal"	"Checkbox"	""	"Se a resposta  for “Por outro motivo”, abrir 2.10.1"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.10"	"v14388_98"	"Qual o motivo da paralisação dos serviços do restaurante popular?"	"Por outro motivo"	"Checkbox"	""	"Se a resposta  for “Por outro motivo”, abrir 2.10.1"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.10"	"v14388_99"	"Qual o motivo da paralisação dos serviços do restaurante popular?"	"Não sabe"	"Checkbox"	""	"Se a resposta  for “Por outro motivo”, abrir 2.10.1"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.10.1"	"v14389"	"Qual foi o outro motivo que levou a paralisação dos serviços do restaurante popular?"	"Campo aberto"	"Campo aberto"	""	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.11"	"v9130_1"	"O Restaurante Popular está sendo construído com quais recursos orçamentários?"	"Com recursos do município"	"Checkbox"	"Caso o Restaurante Popular ainda esteja em fase de construção, informar quais fontes de financiamento estão sendo utilizadas. ### Indicar se o restaurante popular foi construído, ou com recursos orçamentários do município, ou a partir de parceria e recursos do Estado, ou a partir de parceria e recursos da iniciativa privada, ou a partir de parceria e recursos do MDS, ou com outra forma de financiamento. ###  ### - Recursos Orçamentários para Construção de Restaurante Popular: ### Recursos orçamentários da União para restaurantes populares podem provir do Estado, Distrito Federal ou Município, para construção e implantação; modernização e/ou qualificação; manutenção da estrutura física; e para subsídio de refeições, total ou parcial dos restaurantes populares. Recursos orçamentários podem, igualmente, provir da iniciativa privada ou de outra forma de financiamento."	"Se resposta 5, abrir variável 9131"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.11"	"v9130_2"	"O Restaurante Popular está sendo construído com quais recursos orçamentários?"	"A partir de parceria e recursos do Estado"	"Checkbox"	"Caso o Restaurante Popular ainda esteja em fase de construção, informar quais fontes de financiamento estão sendo utilizadas. ### Indicar se o restaurante popular foi construído, ou com recursos orçamentários do município, ou a partir de parceria e recursos do Estado, ou a partir de parceria e recursos da iniciativa privada, ou a partir de parceria e recursos do MDS, ou com outra forma de financiamento. ###  ### - Recursos Orçamentários para Construção de Restaurante Popular: ### Recursos orçamentários da União para restaurantes populares podem provir do Estado, Distrito Federal ou Município, para construção e implantação; modernização e/ou qualificação; manutenção da estrutura física; e para subsídio de refeições, total ou parcial dos restaurantes populares. Recursos orçamentários podem, igualmente, provir da iniciativa privada ou de outra forma de financiamento."	"Se resposta 5, abrir variável 9131"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
"1637"	"3.4.2"	"2.11"	"v9130_3"	"O Restaurante Popular está sendo construído com quais recursos orçamentários?"	"A partir de parceria e recursos da iniciativa privada"	"Checkbox"	"Caso o Restaurante Popular ainda esteja em fase de construção, informar quais fontes de financiamento estão sendo utilizadas. ### Indicar se o restaurante popular foi construído, ou com recursos orçamentários do município, ou a partir de parceria e recursos do Estado, ou a partir de parceria e recursos da iniciativa privada, ou a partir de parceria e recursos do MDS, ou com outra forma de financiamento. ###  ### - Recursos Orçamentários para Construção de Restaurante Popular: ### Recursos orçamentários da União para restaurantes populares podem provir do Estado, Distrito Federal ou Município, para construção e implantação; modernização e/ou qualificação; manutenção da estrutura física; e para subsídio de refeições, total ou parcial dos restaurantes populares. Recursos orçamentários podem, igualmente, provir da iniciativa privada ou de outra forma de financiamento."	"Se resposta 5, abrir variável 9131"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, restaurante popular"	""	""
